uid,domain,rubric_source,n_criteria,n_claims,n_core_claims,n_subquestions,claim_recall,claim_recall_core,grounded_fraction,generic_fraction,unsupported_fraction,subquestion_coverage,mean_criteria_per_claim,n_uncovered_claims,n_criteria_labelled,uncovered_claim_ids,unsupported_criteria,error,_family,n_items,n_responses_scored,n_judge_errors,variants_scored,response_set_fingerprint,score__gold,score__terse_correct,score__missing_step,score__numeric_error,score__right_method_wrong_answer,score__verbose_empty,score__off_topic,margin__terse_correct,margin__missing_step,margin__numeric_error,margin__right_method_wrong_answer,margin__verbose_empty,margin__off_topic,mean_margin,min_margin,rank_acc,rank_credit,n_rank_pairs,n_rank_ties,rank_tie_rate,auc_good_vs_bad,n_auc_pairs_good_vs_bad,auc_credit_good_vs_bad,auc_gold_vs_degraded,n_auc_pairs_gold_vs_degraded,auc_credit_gold_vs_degraded,score_mean,score_std,score_range,hack_verbose,hack_verbose_margin,hack_confident_wrong,hack_confident_wrong_margin,n_degraded,n_saturated,saturation_rate,score_numeric__gold,score_numeric__terse_correct,score_numeric__missing_step,score_numeric__numeric_error,score_numeric__right_method_wrong_answer,score_numeric__verbose_empty,score_numeric__off_topic,margin__terse_correct__numeric,margin__missing_step__numeric,margin__numeric_error__numeric,margin__right_method_wrong_answer__numeric,margin__verbose_empty__numeric,margin__off_topic__numeric,mean_margin__numeric,min_margin__numeric,rank_acc__numeric,rank_credit__numeric,n_rank_pairs__numeric,n_rank_ties__numeric,rank_tie_rate__numeric,auc_good_vs_bad__numeric,n_auc_pairs_good_vs_bad__numeric,auc_credit_good_vs_bad__numeric,auc_gold_vs_degraded__numeric,n_auc_pairs_gold_vs_degraded__numeric,auc_credit_gold_vs_degraded__numeric,score_mean__numeric,score_std__numeric,score_range__numeric,hack_verbose__numeric,hack_verbose_margin__numeric,hack_confident_wrong__numeric,hack_confident_wrong_margin__numeric,n_degraded__numeric,n_saturated__numeric,saturation_rate__numeric,score_unweighted__gold,score_unweighted__terse_correct,score_unweighted__missing_step,score_unweighted__numeric_error,score_unweighted__right_method_wrong_answer,score_unweighted__verbose_empty,score_unweighted__off_topic,margin__terse_correct__unweighted,margin__missing_step__unweighted,margin__numeric_error__unweighted,margin__right_method_wrong_answer__unweighted,margin__verbose_empty__unweighted,margin__off_topic__unweighted,mean_margin__unweighted,min_margin__unweighted,rank_acc__unweighted,rank_credit__unweighted,n_rank_pairs__unweighted,n_rank_ties__unweighted,rank_tie_rate__unweighted,auc_good_vs_bad__unweighted,n_auc_pairs_good_vs_bad__unweighted,auc_credit_good_vs_bad__unweighted,auc_gold_vs_degraded__unweighted,n_auc_pairs_gold_vs_degraded__unweighted,auc_credit_gold_vs_degraded__unweighted,score_mean__unweighted,score_std__unweighted,score_range__unweighted,hack_verbose__unweighted,hack_verbose_margin__unweighted,hack_confident_wrong__unweighted,hack_confident_wrong_margin__unweighted,n_degraded__unweighted,n_saturated__unweighted,saturation_rate__unweighted,n_question_anchors,question_words,reference_words,generic_criterion_rate,generic_rate_permuted,specificity_lift,weight_mass_on_generic_raw,weight_mass_on_generic_paper,mean_anchors_per_criterion,weak_grounding_rate,recyclable_rate,mass_produced_title_rate,max_title_reuse,title_reuse_ge2_rate,subjective_rate,style_rate,subjective_or_style_rate,generic_and_subjective_rate,weight_mass_on_subjective,weight_mass_on_subjective_paper,mean_trigram_overlap_with_reference,criteria_with_ge50pct_trigram_overlap,criteria_with_ge30pct_trigram_overlap,mean_4gram_overlap_with_question,n_generic,n_criteria_scored
sci-8a1af91660cc,rar_science,baseline,,,,,,,,,,,,,,,,,discriminative,7.0,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",ee732e6351fd655f,0.20833333333333334,,0.9375,0.2916666666666667,0.7291666666666667,0.2916666666666667,0.0,,-0.7291666666666666,-0.08333333333333334,-0.5208333333333334,-0.08333333333333334,0.20833333333333334,-0.2416666666666667,-0.7291666666666666,0.6785714285714286,9.5,14.0,1.0,0.07142857142857142,0.625,8.0,5.0,0.2,5.0,1.0,0.40972222222222227,0.3206498994615332,0.9375,0.2916666666666667,-0.08333333333333334,0.7291666666666667,-0.5208333333333334,5.0,1.0,0.2,0.2,,0.92,0.28,0.72,0.32,0.0,,-0.72,-0.08000000000000002,-0.52,-0.12,0.2,-0.248,-0.72,0.6428571428571429,9.0,14.0,0.0,0.0,0.625,8.0,5.0,0.2,5.0,1.0,0.4066666666666667,0.31446603773522014,0.92,0.32,-0.12,0.72,-0.52,5.0,1.0,0.2,0.14285714285714285,,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,,-0.7142857142857142,-0.14285714285714285,-0.5714285714285714,-0.14285714285714285,0.14285714285714285,-0.2857142857142857,-0.7142857142857142,0.6785714285714286,9.5,14.0,1.0,0.07142857142857142,0.625,8.0,5.0,0.2,5.0,1.0,0.38095238095238093,0.3049106779729928,0.8571428571428571,0.2857142857142857,-0.14285714285714285,0.7142857142857143,-0.5714285714285714,5.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-8a1af91660cc,rar_science,agentic,,,,,,,,,,,,,,,,,discriminative,7.0,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",ee732e6351fd655f,0.1923076923076923,,0.8653846153846153,0.2692307692307692,0.7307692307692307,0.40384615384615374,0.0,,-0.673076923076923,-0.07692307692307693,-0.5384615384615384,-0.21153846153846145,0.1923076923076923,-0.2615384615384615,-0.673076923076923,0.6428571428571429,9.0,14.0,0.0,0.0,0.625,8.0,5.0,0.2,5.0,1.0,0.4102564102564102,0.301554704777925,0.8653846153846153,0.40384615384615374,-0.21153846153846145,0.7307692307692307,-0.5384615384615384,5.0,1.0,0.2,0.2,,0.8,0.24,0.68,0.36,0.0,,-0.6000000000000001,-0.03999999999999998,-0.48000000000000004,-0.15999999999999998,0.2,-0.21600000000000003,-0.6000000000000001,0.6428571428571429,9.0,14.0,0.0,0.0,0.625,8.0,5.0,0.2,5.0,1.0,0.37999999999999995,0.27784887978899614,0.8,0.36,-0.15999999999999998,0.68,-0.48000000000000004,5.0,1.0,0.2,0.14285714285714285,,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.0,,-0.7142857142857142,-0.14285714285714285,-0.5714285714285714,-0.2857142857142857,0.14285714285714285,-0.3142857142857142,-0.7142857142857142,0.6428571428571429,9.0,14.0,0.0,0.0,0.625,8.0,5.0,0.2,5.0,1.0,0.4047619047619047,0.3021089890583219,0.8571428571428571,0.42857142857142855,-0.2857142857142857,0.7142857142857143,-0.5714285714285714,5.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-8a1af91660cc,rar_science,agentic-noval,,,,,,,,,,,,,,,,,discriminative,7.0,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",ee732e6351fd655f,0.3636363636363636,,0.8727272727272727,0.38181818181818167,0.8727272727272727,0.6363636363636362,0.0,,-0.509090909090909,-0.018181818181818077,-0.509090909090909,-0.27272727272727265,0.3636363636363636,-0.18909090909090906,-0.509090909090909,0.6071428571428571,8.5,14.0,1.0,0.07142857142857142,0.5625,8.0,4.5,0.2,5.0,1.0,0.5212121212121211,0.3099216406192872,0.8727272727272727,0.6363636363636362,-0.27272727272727265,0.8727272727272727,-0.509090909090909,5.0,2.0,0.4,0.3333333333333333,,0.8666666666666667,0.4,0.8666666666666667,0.6666666666666666,0.0,,-0.5333333333333334,-0.06666666666666671,-0.5333333333333334,-0.3333333333333333,0.3333333333333333,-0.2266666666666667,-0.5333333333333334,0.6071428571428571,8.5,14.0,1.0,0.07142857142857142,0.5625,8.0,4.5,0.2,5.0,1.0,0.5222222222222223,0.3113094605804867,0.8666666666666667,0.6666666666666666,-0.3333333333333333,0.8666666666666667,-0.5333333333333334,5.0,2.0,0.4,0.2857142857142857,,0.8571428571428571,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.0,,-0.5714285714285714,-0.14285714285714285,-0.5714285714285714,-0.4285714285714286,0.2857142857142857,-0.2857142857142857,-0.5714285714285714,0.6071428571428571,8.5,14.0,1.0,0.07142857142857142,0.5625,8.0,4.5,0.2,5.0,1.0,0.5238095238095238,0.3158690276528952,0.8571428571428571,0.7142857142857143,-0.4285714285714286,0.8571428571428571,-0.5714285714285714,5.0,2.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-0e4a5e5e9949,rar_science,shipped,,,,,,,,,,,,,,,,,discriminative,7.0,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",77cb9b5dca31f857,0.39285714285714285,,0.1607142857142857,0.1607142857142857,0.2857142857142857,0.2857142857142857,0.0,,0.23214285714285715,0.23214285714285715,0.10714285714285715,0.10714285714285715,0.39285714285714285,0.21428571428571427,0.10714285714285715,0.7142857142857143,10.0,14.0,2.0,0.14285714285714285,0.6875,8.0,5.5,1.0,5.0,5.0,0.21428571428571427,0.125,0.39285714285714285,0.2857142857142857,0.10714285714285715,0.2857142857142857,0.10714285714285715,5.0,0.0,0.0,0.3333333333333333,,0.037037037037037035,0.037037037037037035,0.18518518518518517,0.18518518518518517,0.0,,0.2962962962962963,0.2962962962962963,0.14814814814814814,0.14814814814814814,0.3333333333333333,0.2444444444444444,0.14814814814814814,0.7142857142857143,10.0,14.0,2.0,0.14285714285714285,0.6875,8.0,5.5,1.0,5.0,5.0,0.12962962962962962,0.1166323680721678,0.3333333333333333,0.18518518518518517,0.14814814814814814,0.18518518518518517,0.14814814814814814,5.0,0.0,0.0,0.42857142857142855,,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2571428571428571,0.14285714285714285,0.7142857142857143,10.0,14.0,2.0,0.14285714285714285,0.6875,8.0,5.5,1.0,5.0,5.0,0.21428571428571427,0.13677530110804828,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-0e4a5e5e9949,rar_science,baseline,,,,,,,,,,,,,,,,,discriminative,7.0,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",77cb9b5dca31f857,0.32786885245901637,,0.16393442622950818,0.0,0.2786885245901639,0.11475409836065573,0.0,,0.16393442622950818,0.32786885245901637,0.04918032786885246,0.21311475409836064,0.32786885245901637,0.2163934426229508,0.04918032786885246,0.8214285714285714,11.5,14.0,1.0,0.07142857142857142,0.875,8.0,7.0,1.0,5.0,5.0,0.14754098360655737,0.12556421085329023,0.32786885245901637,0.11475409836065573,0.21311475409836064,0.2786885245901639,0.04918032786885246,5.0,0.0,0.0,0.35714285714285715,,0.17857142857142858,0.0,0.2857142857142857,0.14285714285714285,0.0,,0.17857142857142858,0.35714285714285715,0.07142857142857145,0.2142857142857143,0.35714285714285715,0.2357142857142857,0.07142857142857145,0.8214285714285714,11.5,14.0,1.0,0.07142857142857142,0.875,8.0,7.0,1.0,5.0,5.0,0.1607142857142857,0.13323231717618686,0.35714285714285715,0.14285714285714285,0.2142857142857143,0.2857142857142857,0.07142857142857145,5.0,0.0,0.0,0.2857142857142857,,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.17142857142857143,0.0,0.75,10.5,14.0,3.0,0.21428571428571427,0.75,8.0,6.0,0.9,5.0,4.5,0.14285714285714282,0.11664236870396086,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-0e4a5e5e9949,rar_science,agentic,,,,,,,,,,,,,,,,,discriminative,7.0,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",77cb9b5dca31f857,0.4918032786885245,,0.32786885245901637,0.2786885245901639,0.5573770491803279,0.3934426229508196,0.0,,0.16393442622950816,0.21311475409836061,-0.06557377049180341,0.09836065573770492,0.4918032786885245,0.18032786885245894,-0.06557377049180341,0.7142857142857143,10.0,14.0,0.0,0.0,0.625,8.0,5.0,0.8,5.0,4.0,0.34153005464480873,0.17918581892972235,0.5573770491803279,0.3934426229508196,0.09836065573770492,0.5573770491803279,-0.06557377049180341,5.0,0.0,0.0,0.5,,0.3333333333333333,0.26666666666666666,0.5666666666666667,0.4,0.0,,0.16666666666666669,0.23333333333333334,-0.06666666666666665,0.09999999999999998,0.5,0.18666666666666668,-0.06666666666666665,0.7142857142857143,10.0,14.0,0.0,0.0,0.625,8.0,5.0,0.8,5.0,4.0,0.3444444444444444,0.18324913891634048,0.5666666666666667,0.4,0.09999999999999998,0.5666666666666667,-0.06666666666666665,5.0,0.0,0.0,0.42857142857142855,,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.0,,0.14285714285714285,0.14285714285714285,-0.14285714285714285,0.0,0.42857142857142855,0.11428571428571428,-0.14285714285714285,0.6428571428571429,9.0,14.0,2.0,0.14285714285714285,0.5,8.0,4.0,0.7,5.0,3.5,0.3333333333333333,0.1781741612749496,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,-0.14285714285714285,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-0e4a5e5e9949,rar_science,agentic-noval,,,,,,,,,,,,,,,,,discriminative,7.0,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",77cb9b5dca31f857,0.15625,,0.0,0.15625,0.421875,0.421875,0.0,,0.15625,0.0,-0.265625,-0.265625,0.15625,-0.04375,-0.265625,0.4642857142857143,6.5,14.0,3.0,0.21428571428571427,0.25,8.0,2.0,0.5,5.0,2.5,0.19270833333333334,0.1741484739302134,0.421875,0.421875,-0.265625,0.421875,-0.265625,5.0,0.0,0.0,0.15625,,0.0,0.15625,0.4375,0.4375,0.0,,0.15625,0.0,-0.28125,-0.28125,0.15625,-0.05,-0.28125,0.4642857142857143,6.5,14.0,3.0,0.21428571428571427,0.25,8.0,2.0,0.5,5.0,2.5,0.19791666666666666,0.18102236663523716,0.4375,0.4375,-0.28125,0.4375,-0.28125,5.0,0.0,0.0,0.14285714285714285,,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,,0.14285714285714285,0.0,-0.2857142857142857,-0.2857142857142857,0.14285714285714285,-0.05714285714285714,-0.2857142857142857,0.4642857142857143,6.5,14.0,3.0,0.21428571428571427,0.25,8.0,2.0,0.5,5.0,2.5,0.19047619047619047,0.17817416127494956,0.42857142857142855,0.42857142857142855,-0.2857142857142857,0.42857142857142855,-0.2857142857142857,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e86ea8cb138a,rar_science,shipped,,,,,,,,,,,,,,,,,discriminative,6.0,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",cb28c60e62f424e8,0.25,,0.25,0.0,0.8500000000000001,0.325,0.0,,0.0,0.25,-0.6000000000000001,-0.07500000000000001,0.25,-0.03500000000000002,-0.6000000000000001,0.5714285714285714,8.0,14.0,2.0,0.14285714285714285,0.5,8.0,4.0,0.5,5.0,2.5,0.2791666666666667,0.28446465314497144,0.8500000000000001,0.325,-0.07500000000000001,0.8500000000000001,-0.6000000000000001,5.0,1.0,0.2,0.21739130434782608,,0.21739130434782608,0.0,0.782608695652174,0.34782608695652173,0.0,,0.0,0.21739130434782608,-0.5652173913043479,-0.13043478260869565,0.21739130434782608,-0.05217391304347829,-0.5652173913043479,0.5714285714285714,8.0,14.0,2.0,0.14285714285714285,0.5,8.0,4.0,0.5,5.0,2.5,0.2608695652173913,0.26446793609992264,0.782608695652174,0.34782608695652173,-0.13043478260869565,0.782608695652174,-0.5652173913043479,5.0,0.0,0.0,0.16666666666666666,,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,,0.0,0.16666666666666666,-0.5,-0.16666666666666666,0.16666666666666666,-0.06666666666666668,-0.5,0.5714285714285714,8.0,14.0,2.0,0.14285714285714285,0.5,8.0,4.0,0.5,5.0,2.5,0.2222222222222222,0.2290614236454256,0.6666666666666666,0.3333333333333333,-0.16666666666666666,0.6666666666666666,-0.5,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e86ea8cb138a,rar_science,baseline,,,,,,,,,,,,,,,,,discriminative,6.0,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",cb28c60e62f424e8,0.20833333333333334,,0.20833333333333334,0.0,0.3541666666666667,0.43749999999999994,0.0,,0.0,0.20833333333333334,-0.14583333333333334,-0.2291666666666666,0.20833333333333334,0.008333333333333349,-0.2291666666666666,0.5,7.0,14.0,2.0,0.14285714285714285,0.5,8.0,4.0,0.5,5.0,2.5,0.20138888888888887,0.1634528096658308,0.43749999999999994,0.43749999999999994,-0.2291666666666666,0.3541666666666667,-0.14583333333333334,5.0,0.0,0.0,0.19230769230769232,,0.19230769230769232,0.0,0.34615384615384615,0.46153846153846156,0.0,,0.0,0.19230769230769232,-0.15384615384615383,-0.2692307692307693,0.19230769230769232,-0.007692307692307693,-0.2692307692307693,0.5,7.0,14.0,2.0,0.14285714285714285,0.5,8.0,4.0,0.5,5.0,2.5,0.19871794871794876,0.16826159933854729,0.46153846153846156,0.46153846153846156,-0.2692307692307693,0.34615384615384615,-0.15384615384615383,5.0,0.0,0.0,0.16666666666666666,,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,,0.0,0.16666666666666666,-0.16666666666666666,-0.33333333333333337,0.16666666666666666,-0.03333333333333334,-0.33333333333333337,0.5,7.0,14.0,2.0,0.14285714285714285,0.5,8.0,4.0,0.5,5.0,2.5,0.19444444444444442,0.17786456215091248,0.5,0.5,-0.33333333333333337,0.3333333333333333,-0.16666666666666666,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e86ea8cb138a,rar_science,agentic,,,,,,,,,,,,,,,,,discriminative,6.0,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",cb28c60e62f424e8,0.4871794871794872,,0.4871794871794872,0.2307692307692308,0.4871794871794872,0.2307692307692308,0.2307692307692308,,0.0,0.2564102564102564,0.0,0.2564102564102564,0.2564102564102564,0.15384615384615383,0.0,0.7857142857142857,11.0,14.0,6.0,0.42857142857142855,0.875,8.0,7.0,0.8,5.0,4.0,0.35897435897435903,0.1282051282051282,0.2564102564102564,0.2307692307692308,0.2564102564102564,0.4871794871794872,0.0,5.0,0.0,0.0,0.5,,0.5,0.14285714285714285,0.5,0.14285714285714285,0.14285714285714285,,0.0,0.35714285714285715,0.0,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.0,0.7857142857142857,11.0,14.0,6.0,0.42857142857142855,0.875,8.0,7.0,0.8,5.0,4.0,0.3214285714285714,0.17857142857142858,0.35714285714285715,0.14285714285714285,0.35714285714285715,0.5,0.0,5.0,0.0,0.0,0.3333333333333333,,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.1,0.0,0.7857142857142857,11.0,14.0,6.0,0.42857142857142855,0.875,8.0,7.0,0.8,5.0,4.0,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e86ea8cb138a,rar_science,agentic-noval,,,,,,,,,,,,,,,,,discriminative,6.0,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",cb28c60e62f424e8,0.20833333333333331,,0.20833333333333331,0.0,0.20833333333333331,0.14583333333333331,0.0,,0.0,0.20833333333333331,0.0,0.0625,0.20833333333333331,0.09583333333333333,0.0,0.7857142857142857,11.0,14.0,4.0,0.2857142857142857,0.875,8.0,7.0,0.8,5.0,4.0,0.1284722222222222,0.09349244456830734,0.20833333333333331,0.14583333333333331,0.0625,0.20833333333333331,0.0,5.0,0.0,0.0,0.20833333333333334,,0.20833333333333334,0.0,0.20833333333333334,0.16666666666666666,0.0,,0.0,0.20833333333333334,0.0,0.041666666666666685,0.20833333333333334,0.09166666666666667,0.0,0.7857142857142857,11.0,14.0,4.0,0.2857142857142857,0.875,8.0,7.0,0.8,5.0,4.0,0.13194444444444445,0.09445465631066281,0.20833333333333334,0.16666666666666666,0.041666666666666685,0.20833333333333334,0.0,5.0,0.0,0.0,0.16666666666666666,,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.06666666666666667,0.0,0.6785714285714286,9.5,14.0,7.0,0.5,0.75,8.0,6.0,0.7,5.0,3.5,0.1111111111111111,0.07856742013183861,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-1cbb3e0b742d,rar_science,shipped,,,,,,,,,,,,,,,,,discriminative,9.0,7.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'terse_correct', 'verbose_empty']",edbadfba486349f3,0.8767123287671232,0.136986301369863,0.8767123287671232,0.8767123287671232,0.6438356164383561,0.273972602739726,0.1232876712328767,0.7397260273972602,0.0,0.0,0.23287671232876717,0.6027397260273972,0.7534246575342465,0.3881278538812785,0.0,0.725,14.5,20.0,3.0,0.15,0.6666666666666666,12.0,8.0,0.8333333333333334,6.0,5.0,0.5440313111545988,0.3289883702478234,0.7534246575342465,0.273972602739726,0.6027397260273972,0.6438356164383561,0.23287671232876717,6.0,2.0,0.3333333333333333,0.9459459459459459,0.13513513513513514,0.9459459459459459,0.9459459459459459,0.7297297297297297,0.35135135135135137,0.05405405405405406,0.8108108108108107,0.0,0.0,0.21621621621621623,0.5945945945945945,0.8918918918918919,0.41891891891891886,0.0,0.725,14.5,20.0,3.0,0.15,0.6666666666666666,12.0,8.0,0.8333333333333334,6.0,5.0,0.5868725868725869,0.36851861000741337,0.8918918918918919,0.35135135135135137,0.5945945945945945,0.7297297297297297,0.21621621621621623,6.0,2.0,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.7777777777777777,0.0,0.0,0.2222222222222222,0.5555555555555556,0.7777777777777777,0.38888888888888884,0.0,0.7,14.0,20.0,4.0,0.2,0.625,12.0,7.5,0.8333333333333334,6.0,5.0,0.5555555555555556,0.3359684204526464,0.7777777777777777,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.2222222222222222,6.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-1cbb3e0b742d,rar_science,baseline,,,,,,,,,,,,,,,,,discriminative,9.0,7.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'terse_correct', 'verbose_empty']",edbadfba486349f3,0.8765432098765431,0.3703703703703703,0.7530864197530863,0.45679012345679004,0.5061728395061729,0.24691358024691354,0.0,0.5061728395061729,0.12345679012345678,0.41975308641975306,0.37037037037037024,0.6296296296296295,0.8765432098765431,0.48765432098765427,0.12345679012345678,0.85,17.0,20.0,0.0,0.0,0.8333333333333334,12.0,10.0,1.0,6.0,6.0,0.4585537918871251,0.2742717061910935,0.8765432098765431,0.24691358024691354,0.6296296296296295,0.5061728395061729,0.37037037037037024,6.0,0.0,0.0,0.8809523809523809,0.35714285714285715,0.7619047619047619,0.4523809523809524,0.5238095238095238,0.23809523809523808,0.0,0.5238095238095237,0.11904761904761907,0.42857142857142855,0.3571428571428571,0.6428571428571428,0.8809523809523809,0.49206349206349204,0.11904761904761907,0.85,17.0,20.0,0.0,0.0,0.8333333333333334,12.0,10.0,1.0,6.0,6.0,0.45918367346938777,0.27874559521833847,0.8809523809523809,0.23809523809523808,0.6428571428571428,0.5238095238095238,0.3571428571428571,6.0,0.0,0.0,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.0,0.5555555555555556,0.11111111111111105,0.4444444444444444,0.33333333333333326,0.6666666666666666,0.8888888888888888,0.5,0.11111111111111105,0.85,17.0,20.0,0.0,0.0,0.8333333333333334,12.0,10.0,1.0,6.0,6.0,0.46031746031746035,0.2874725440678545,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.5555555555555556,0.33333333333333326,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-1cbb3e0b742d,rar_science,agentic,,,,,,,,,,,,,,,,,discriminative,9.0,7.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'terse_correct', 'verbose_empty']",edbadfba486349f3,0.8205128205128205,0.2564102564102564,0.8205128205128205,0.4358974358974359,0.5256410256410257,0.1282051282051282,0.0,0.5641025641025641,0.0,0.3846153846153846,0.2948717948717948,0.6923076923076923,0.8205128205128205,0.4594017094017094,0.0,0.825,16.5,20.0,1.0,0.05,0.8333333333333334,12.0,10.0,0.9166666666666666,6.0,5.5,0.42673992673992667,0.2976627186894583,0.8205128205128205,0.1282051282051282,0.6923076923076923,0.5256410256410257,0.2948717948717948,6.0,1.0,0.16666666666666666,0.8,0.25,0.8,0.425,0.525,0.125,0.0,0.55,0.0,0.37500000000000006,0.275,0.675,0.8,0.44583333333333336,0.0,0.825,16.5,20.0,1.0,0.05,0.8333333333333334,12.0,10.0,0.9166666666666666,6.0,5.5,0.4178571428571428,0.290846758164319,0.8,0.125,0.675,0.525,0.275,6.0,1.0,0.16666666666666666,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.0,0.5555555555555556,0.0,0.33333333333333337,0.2222222222222222,0.6666666666666667,0.7777777777777778,0.425925925925926,0.0,0.825,16.5,20.0,1.0,0.05,0.8333333333333334,12.0,10.0,0.9166666666666666,6.0,5.5,0.4126984126984127,0.28922011362362854,0.7777777777777778,0.1111111111111111,0.6666666666666667,0.5555555555555556,0.2222222222222222,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
