qid,n_items,pitfall_mirror_max,n_pitfall_mirrors,max_cos,mean_cos,max_jaccard,mean_jaccard,max_cos_same_marks,n_pairs,n_pairs_ge_0.5,n_pairs_ge_0.7,n_true_pairs_ge_0.5,n_true_pairs_ge_0.7
rar_medicine:2283,10,0.4646404981613159,0,0.4894620478153229,0.25446903705596924,0.3,0.10143042143042141,0.4894620478153229,45,0,0,0,0
rar_medicine:2284,9,0.17227745056152344,0,0.2404431402683258,0.04985485598444939,0.13636363636363635,0.021195250881559043,0.0,36,0,0,0,0
rar_medicine:2290,10,0.6247566342353821,0,0.5376861691474915,0.10698634386062622,0.2,0.028616464756815636,0.5376861691474915,45,1,0,1,0
rar_medicine:2294,10,0.29084518551826477,0,0.3680650591850281,0.07080335915088654,0.2,0.027382671794436503,0.0,45,0,0,0,0
rar_medicine:2296,10,0.6059207320213318,0,0.7211258411407471,0.13536128401756287,0.5,0.046949119278840636,0.0,45,2,1,0,0
rar_medicine:2297,9,0.14500218629837036,0,0.26870980858802795,0.09169869124889374,0.2,0.03792955291278304,0.04651174694299698,36,0,0,0,0
rar_medicine:2300,9,0.7332115173339844,0,0.7177024483680725,0.215274378657341,0.5,0.08015595515595515,0.3584747314453125,36,3,1,0,0
rar_medicine:2304,10,0.3039417862892151,0,0.45071592926979065,0.14456257224082947,0.3,0.05591815229070131,0.0,45,0,0,0,0
rar_medicine:2305,14,0.5379512310028076,0,0.5243869423866272,0.0780298039317131,0.2222222222222222,0.027329965516778704,0.0,91,2,0,0,0
rar_medicine:2309,8,0.20901155471801758,0,0.20587536692619324,0.04820922762155533,0.09090909090909091,0.01651872870360265,0.0,28,0,0,0,0
rar_medicine:2312,9,0.6236870884895325,0,0.5883484482765198,0.15693151950836182,0.2727272727272727,0.048633195508195504,0.0,36,1,0,0,0
rar_medicine:2320,9,0.8685683608055115,1,0.838127076625824,0.10241041332483292,0.6363636363636364,0.056278578018129105,0.838127076625824,36,1,1,1,1
rar_medicine:2323,10,0.5093612670898438,0,0.5793195366859436,0.14905625581741333,0.2,0.047984540399401074,0.5793195366859436,45,2,0,1,0
rar_medicine:2328,9,0.7432294487953186,0,0.8061119914054871,0.23157668113708496,0.5714285714285714,0.06338877172210505,0.8061119914054871,36,4,1,1,1
rar_medicine:2329,9,0.09635432809591293,0,0.4821324348449707,0.12628018856048584,0.1,0.013512413512413512,0.01340695470571518,36,0,0,0,0
rar_medicine:2330,8,0.06584099680185318,0,0.4544077217578888,0.1653864085674286,0.23529411764705882,0.05096617594406183,0.0,28,0,0,0,0
rar_medicine:2335,10,0.34273451566696167,0,0.4634758234024048,0.19206498563289642,0.25,0.037024399524736046,0.0,45,0,0,0,0
rar_medicine:2338,10,0.35789480805397034,0,0.5450103878974915,0.10752223432064056,0.25,0.03551331384664718,0.006123691331595182,45,1,0,0,0
rar_medicine:2341,13,0.11719019711017609,0,0.5299386382102966,0.07199136167764664,0.2727272727272727,0.020298931837393373,0.0,78,1,0,0,0
rar_medicine:2342,14,0.3590443730354309,0,0.3465764820575714,0.09860672801733017,0.25,0.032972602704341554,0.0,91,0,0,0,0
rar_medicine:2343,9,0.6417743563652039,0,0.6277360916137695,0.19776798784732819,0.5555555555555556,0.09249920150655444,0.0,36,2,0,0,0
rar_medicine:2346,12,0.0,0,0.5702084302902222,0.06123682111501694,0.2,0.022928256384138736,0.0,66,1,0,0,0
rar_medicine:2347,10,0.2305314838886261,0,0.47062763571739197,0.08331649750471115,0.3076923076923077,0.025170940170940174,0.20284588634967804,45,0,0,0,0
rar_medicine:2349,10,0.42097413539886475,0,0.6334577798843384,0.13187891244888306,0.38461538461538464,0.05569541206796109,0.0,45,3,0,0,0
rar_medicine:2350,10,0.0,0,0.36044609546661377,0.1300235539674759,0.1875,0.04920659491866922,0.0,45,0,0,0,0
rar_medicine:2357,8,0.14273664355278015,0,0.5268861651420593,0.08590847253799438,0.3076923076923077,0.05489396147981951,0.0,28,1,0,0,0
rar_medicine:2358,7,0.15972672402858734,0,0.2856251895427704,0.06486205756664276,0.11764705882352941,0.024216959511077156,0.0,21,0,0,0,0
rar_medicine:2366,10,0.48972418904304504,0,0.5820024609565735,0.2887161076068878,0.42857142857142855,0.12204876268859757,0.0,45,3,0,0,0
rar_medicine:2368,10,0.0687234178185463,0,0.4040883779525757,0.1488928198814392,0.3,0.06768546268546269,0.3112064599990845,45,0,0,0,0
rar_medicine:2374,8,0.7083457112312317,0,0.6587041616439819,0.1256561130285263,0.5454545454545454,0.060452741702741696,0.0,28,1,0,0,0
rar_medicine:2377,10,0.0,0,0.34706059098243713,0.05198794603347778,0.15384615384615385,0.021420431420431423,0.0,45,0,0,0,0
rar_medicine:2379,10,0.7989969849586487,0,0.8118776679039001,0.23878653347492218,0.5,0.1270072575455534,0.0,45,4,2,0,0
rar_medicine:2380,8,0.8719793558120728,1,0.8636897802352905,0.3707680404186249,0.5454545454545454,0.13485514098904192,0.0,28,10,7,0,0
rar_medicine:2383,9,0.48719748854637146,0,0.5016905069351196,0.19773782789707184,0.3333333333333333,0.04876928626928626,0.0,36,1,0,0,0
rar_medicine:2387,10,0.23238050937652588,0,0.8278095126152039,0.09875784814357758,0.5714285714285714,0.033661307827974496,0.0,45,3,1,0,0
rar_medicine:2389,11,0.3997783660888672,0,0.39697009325027466,0.053435586392879486,0.18181818181818182,0.014103032252483421,0.0,55,0,0,0,0
rar_medicine:2392,11,0.0,0,0.2657003700733185,0.05264400318264961,0.16666666666666666,0.01273161736784028,0.0,55,0,0,0,0
rar_medicine:2393,10,0.6508642435073853,0,0.6381386518478394,0.09560525417327881,0.38461538461538464,0.03762150159208983,0.6381386518478394,45,2,0,1,0
rar_medicine:2399,10,0.15910084545612335,0,0.6187282204627991,0.16782569885253906,0.46153846153846156,0.05627495235338373,0.0,45,1,0,0,0
rar_medicine:2400,9,0.14877378940582275,0,0.6294583678245544,0.2223321795463562,0.3076923076923077,0.09634243071743072,0.0,36,3,0,0,0
rar_medicine:2402,14,0.0,0,0.37503892183303833,0.06849056482315063,0.18181818181818182,0.02501948869919135,0.04121572896838188,91,0,0,0,0
rar_medicine:2406,8,0.7673645615577698,0,0.7433057427406311,0.28227680921554565,0.5333333333333333,0.11122075425066358,0.7433057427406311,28,2,1,1,1
rar_medicine:2408,9,0.17982915043830872,0,0.39630672335624695,0.15014362335205078,0.25,0.06361284579808832,0.0,36,0,0,0,0
rar_medicine:2413,10,0.3674784004688263,0,0.46077561378479004,0.13788849115371704,0.17647058823529413,0.037853618307694674,0.46077561378479004,45,0,0,0,0
rar_medicine:2416,8,0.5656270980834961,0,0.5216001868247986,0.1911277025938034,0.2,0.06457433850733275,0.0,28,1,0,0,0
rar_medicine:2424,9,0.08696342259645462,0,0.3644148111343384,0.08390233665704727,0.16666666666666666,0.025603001922016373,0.0,36,0,0,0,0
rar_medicine:2425,9,0.6521428823471069,0,0.6824855804443359,0.1011732742190361,0.3076923076923077,0.039073075641058094,0.0,36,1,0,0,0
rar_medicine:2427,10,0.46250098943710327,0,0.7450453639030457,0.2655324935913086,0.5,0.10634249374445454,0.0,45,1,1,0,0
rar_medicine:2433,10,0.40334388613700867,0,0.3876078426837921,0.10690510272979736,0.14285714285714285,0.04578820417055711,0.0,45,0,0,0,0
rar_medicine:2435,9,0.6806322336196899,0,0.6330881714820862,0.14552944898605347,0.36363636363636365,0.0598938484355151,0.22792018949985504,36,2,0,0,0
rar_medicine:2437,9,0.5647419095039368,0,0.5003886818885803,0.0873204693198204,0.2,0.02632305965639299,0.0,36,1,0,0,0
rar_medicine:2443,7,0.573627233505249,0,0.6134968996047974,0.12148462980985641,0.3,0.03977873977873978,0.0,21,2,0,0,0
rar_medicine:2447,7,0.4817199409008026,0,0.49711284041404724,0.1951848417520523,0.23076923076923078,0.062036652267744706,0.0,21,0,0,0,0
rar_medicine:2448,10,0.23812736570835114,0,0.44709110260009766,0.06506466120481491,0.18181818181818182,0.020982474315807652,0.0,45,0,0,0,0
rar_medicine:2452,10,0.36662253737449646,0,0.41776135563850403,0.0863380879163742,0.25,0.028347701681035013,0.0,45,0,0,0,0
rar_medicine:2454,9,0.41691672801971436,0,0.6882713437080383,0.2519659996032715,0.3333333333333333,0.09791448315377622,0.6619912981987,36,3,0,1,0
rar_medicine:2462,7,0.240604430437088,0,0.47026532888412476,0.1869736909866333,0.26666666666666666,0.11253992825200256,0.0,21,0,0,0,0
rar_medicine:2463,10,0.030909013003110886,0,0.5412843227386475,0.1160038560628891,0.2727272727272727,0.038767354076951595,0.0,45,2,0,0,0
rar_medicine:2464,9,0.0,0,0.5712457895278931,0.23030591011047363,0.35,0.10590604598364167,0.0,36,5,0,0,0
rar_medicine:2466,13,0.31810611486434937,0,0.37642884254455566,0.0737510621547699,0.2,0.03306501191116576,0.0,78,0,0,0,0
rar_medicine:2468,9,0.31552138924598694,0,0.5215452909469604,0.10554329305887222,0.23076923076923078,0.03786790038402525,0.0,36,1,0,0,0
rar_medicine:2470,9,0.42644554376602173,0,0.4318763017654419,0.1337253451347351,0.16666666666666666,0.036794887975228535,0.0,36,0,0,0,0
rar_medicine:2474,11,0.28103214502334595,0,0.5429297089576721,0.10957761853933334,0.2777777777777778,0.03193849814381759,0.0,55,1,0,0,0
rar_medicine:2475,10,0.32099875807762146,0,0.4597260057926178,0.13476283848285675,0.23076923076923078,0.04336058639980209,0.0,45,0,0,0,0
rar_medicine:2479,10,0.2931061089038849,0,0.6855626106262207,0.06891880929470062,0.25,0.03145951543010366,0.02075180970132351,45,1,0,0,0
rar_medicine:2484,9,0.19251058995723724,0,0.6962022185325623,0.09895354509353638,0.2857142857142857,0.036824209740876405,0.0,36,1,0,0,0
rar_medicine:2489,11,0.4801069498062134,0,0.4526347517967224,0.15150995552539825,0.23076923076923078,0.06426348934862867,0.0,55,0,0,0,0
rar_medicine:2490,8,0.41570156812667847,0,0.4175637662410736,0.2003341019153595,0.1111111111111111,0.04148808845707342,0.0,28,0,0,0,0
rar_medicine:2504,8,0.24568109214305878,0,0.6671126484870911,0.26868736743927,0.3333333333333333,0.12305611055611054,0.0,28,2,0,0,0
rar_medicine:2506,10,0.4779084324836731,0,0.7199468016624451,0.14879286289215088,0.45454545454545453,0.07136360553027221,0.7199468016624451,45,2,1,1,1
rar_medicine:2512,7,0.20187120139598846,0,0.5122809410095215,0.0971977561712265,0.2222222222222222,0.03226068205059802,0.0,21,2,0,0,0
rar_medicine:2513,8,0.25377023220062256,0,0.5010332465171814,0.16731858253479004,0.2,0.05474943182401166,0.0,28,1,0,0,0
rar_medicine:2514,8,0.3421064019203186,0,0.41816946864128113,0.0721551701426506,0.16666666666666666,0.018462192569335425,0.0,28,0,0,0,0
rar_medicine:2515,10,0.31482964754104614,0,0.38057321310043335,0.10160212963819504,0.21428571428571427,0.042218145345080324,0.0,45,0,0,0,0
rar_medicine:2517,11,0.3822718858718872,0,0.43383681774139404,0.08476550877094269,0.16666666666666666,0.031352936240355324,0.0,55,0,0,0,0
rar_medicine:2520,8,0.381736695766449,0,0.5320723056793213,0.10918854922056198,0.16666666666666666,0.03048959968602826,0.0,28,1,0,0,0
rar_medicine:2522,9,0.2847740054130554,0,0.4196118414402008,0.1424325853586197,0.15384615384615385,0.04806218427541956,0.0,36,0,0,0,0
rar_medicine:2526,10,0.05752105265855789,0,0.44823119044303894,0.10936809331178665,0.23076923076923078,0.042611998997447914,0.44823119044303894,45,0,0,0,0
rar_medicine:2529,10,0.6488122940063477,0,0.6403725743293762,0.2706259489059448,0.36363636363636365,0.12392076695998265,0.0,45,3,0,0,0
rar_medicine:2530,10,0.1856258064508438,0,0.44934117794036865,0.09593843668699265,0.23076923076923078,0.02979166115389026,0.0,45,0,0,0,0
rar_medicine:2531,10,0.469932496547699,0,0.5181108117103577,0.2099144011735916,0.36363636363636365,0.07450198494316142,0.43060335516929626,45,1,0,0,0
rar_medicine:2534,11,0.6970807909965515,0,0.6700772047042847,0.1689004749059677,0.375,0.043962772353844194,0.0,55,1,0,0,0
rar_medicine:2535,8,0.31028586626052856,0,0.41518843173980713,0.12285860627889633,0.3,0.04764560835989407,0.0,28,0,0,0,0
rar_medicine:2539,10,0.23381735384464264,0,0.48328959941864014,0.16537635028362274,0.23809523809523808,0.06321355948459194,0.3248831629753113,45,0,0,0,0
rar_medicine:2540,7,0.7475067377090454,0,0.7173116207122803,0.5457838773727417,0.45454545454545453,0.25889784900178525,0.0,21,16,1,0,0
rar_medicine:2544,8,0.31898316740989685,0,0.4486243724822998,0.23479695618152618,0.2,0.08939075916407753,0.0,28,0,0,0,0
rar_medicine:2545,12,0.20383751392364502,0,0.23826183378696442,0.04222117364406586,0.09090909090909091,0.008890526437317883,0.0,66,0,0,0,0
rar_medicine:2546,10,0.5198092460632324,0,0.5282657742500305,0.15858420729637146,0.2857142857142857,0.07032190032190032,0.0,45,5,0,0,0
rar_medicine:2547,8,0.32335543632507324,0,0.493526428937912,0.22642691433429718,0.3125,0.10446289759923108,0.0,28,0,0,0,0
rar_medicine:2548,9,0.10521692037582397,0,0.34565290808677673,0.109079509973526,0.1875,0.047354808432594805,0.08965404331684113,36,0,0,0,0
rar_medicine:2549,9,0.9811387658119202,1,0.9491193890571594,0.44715526700019836,0.9,0.2132623132848881,0.9491193890571594,36,17,3,1,1
rar_medicine:2550,10,0.3159170150756836,0,0.5648636817932129,0.09292620420455933,0.2,0.03592793916323328,0.0,45,1,0,0,0
rar_medicine:2552,11,0.2901906669139862,0,0.4120733141899109,0.044779617339372635,0.23076923076923078,0.01433899433899434,0.0,55,0,0,0,0
rar_medicine:2554,12,0.0,0,0.6522620916366577,0.05120765045285225,0.2,0.011532342356645763,0.0,66,1,0,0,0
rar_medicine:2555,11,0.15414558351039886,0,0.5362448692321777,0.10409365594387054,0.17647058823529413,0.04697581744021372,0.0,55,1,0,0,0
rar_medicine:2556,10,0.0,0,0.646996021270752,0.11603406071662903,0.3,0.035999309332642664,0.0,45,1,0,0,0
rar_medicine:2557,11,0.19742454588413239,0,0.6140837669372559,0.161171093583107,0.3076923076923077,0.06747853305339936,0.0,55,1,0,0,0
rar_medicine:2564,10,0.19139991700649261,0,0.4267300069332123,0.06308846175670624,0.15384615384615385,0.013874643874643875,0.0,45,0,0,0,0
rar_medicine:2565,9,0.009480416774749756,0,0.5168259143829346,0.16948384046554565,0.3125,0.06899322691698853,0.411451131105423,36,1,0,0,0
rar_medicine:2570,10,0.37225109338760376,0,0.40605661273002625,0.0784839540719986,0.36363636363636365,0.01990860990860991,0.0,45,0,0,0,0
rar_medicine:2573,11,0.35798773169517517,0,0.46219590306282043,0.08367949724197388,0.16666666666666666,0.022301864801864805,0.0,55,0,0,0,0
rar_medicine:2576,7,0.5777280330657959,0,0.5519493818283081,0.1440933495759964,0.3333333333333333,0.05863509146348597,0.0,21,1,0,0,0
rar_medicine:2579,11,0.20760083198547363,0,0.7434632182121277,0.08138725161552429,0.3333333333333333,0.0225024975024975,0.0,55,1,1,0,0
rar_medicine:2581,10,0.1924266517162323,0,0.5738852024078369,0.114491768181324,0.38461538461538464,0.060997477468065706,0.0,45,3,0,0,0
rar_medicine:2586,9,0.5339010953903198,0,0.5314104557037354,0.12262557446956635,0.2857142857142857,0.05738561093953251,0.0,36,1,0,0,0
rar_medicine:2587,11,0.0,0,0.5397470593452454,0.07685519009828568,0.23529411764705882,0.020748763620280646,0.0,55,1,0,0,0
rar_medicine:2590,11,0.12728536128997803,0,0.4109947085380554,0.05693618953227997,0.14285714285714285,0.01808999823705706,0.025837372988462448,55,0,0,0,0
rar_medicine:2593,11,0.27323660254478455,0,0.4714951515197754,0.09474719315767288,0.23529411764705882,0.026819489314839236,0.07298935204744339,55,0,0,0,0
rar_medicine:2596,11,0.4399387240409851,0,0.6603460907936096,0.08249680697917938,0.3,0.03477146293991214,0.01644052565097809,55,1,0,0,0
rar_medicine:2599,8,0.20054049789905548,0,0.44211772084236145,0.1155390590429306,0.13333333333333333,0.022326334379905808,0.0,28,0,0,0,0
rar_medicine:2600,9,0.0801624059677124,0,0.6073396801948547,0.08365528285503387,0.3333333333333333,0.03606532356532357,0.17166759073734283,36,2,0,0,0
rar_medicine:2601,8,0.5936663150787354,0,0.5692829489707947,0.14241273701190948,0.3333333333333333,0.07903385038225816,0.1349269151687622,28,1,0,0,0
rar_medicine:2603,10,0.3665712773799896,0,0.48673027753829956,0.17537108063697815,0.2,0.044635426302092975,0.0,45,0,0,0,0
rar_medicine:2607,9,0.3966307044029236,0,0.6350762844085693,0.23000454902648926,0.21428571428571427,0.05734078013489779,0.2379702478647232,36,1,0,0,0
rar_medicine:2608,8,0.3121286630630493,0,0.4740517735481262,0.09570658206939697,0.16666666666666666,0.02925915980427259,0.0,28,0,0,0,0
rar_medicine:2609,10,0.13259561359882355,0,0.18818704783916473,0.08013816922903061,0.14285714285714285,0.038748900833524155,0.0,45,0,0,0,0
rar_medicine:2613,13,0.673048198223114,0,0.8373669981956482,0.10513988137245178,0.6,0.04068018402086037,0.0,78,2,1,0,0
rar_medicine:2615,8,0.4940814971923828,0,0.4499756395816803,0.11386344581842422,0.16666666666666666,0.03511250654107797,0.0,28,0,0,0,0
rar_medicine:2617,9,0.5790674686431885,0,0.5908098220825195,0.19099801778793335,0.2727272727272727,0.05036919099419099,0.0,36,2,0,0,0
rar_medicine:2620,10,0.40514761209487915,0,0.4898585081100464,0.07040821015834808,0.16666666666666666,0.019112479749734654,0.0,45,0,0,0,0
rar_medicine:2623,10,0.6933894157409668,0,0.6668061017990112,0.1929582804441452,0.5,0.07246567883822785,0.0,45,6,0,0,0
rar_medicine:2624,8,0.08305709064006805,0,0.4847983419895172,0.08164330571889877,0.07692307692307693,0.013147566718995292,0.0,28,0,0,0,0
rar_medicine:2625,10,0.3295932412147522,0,0.4552886486053467,0.12171155959367752,0.14285714285714285,0.026831621537503885,0.0,45,0,0,0,0
rar_medicine:2626,7,0.5655537843704224,0,0.6400870084762573,0.1484091877937317,0.4444444444444444,0.06328301328301328,0.0,21,2,0,0,0
rar_medicine:2627,9,0.5054267644882202,0,0.6664223074913025,0.16956821084022522,0.4117647058823529,0.08213852564662454,0.0,36,2,0,0,0
rar_medicine:2630,8,0.20165884494781494,0,0.5772866010665894,0.2502209544181824,0.1875,0.05671820031533654,0.0,28,3,0,0,0
rar_medicine:2633,10,0.06990616768598557,0,0.5397446751594543,0.08538426458835602,0.2,0.025370441105735223,0.0,45,2,0,0,0
rar_medicine:2648,10,0.21230283379554749,0,0.5840508341789246,0.14574357867240906,0.38461538461538464,0.07211807800043095,0.0,45,1,0,0,0
rar_medicine:2649,10,0.0,0,0.5398174524307251,0.17312836647033691,0.26666666666666666,0.05547080685625578,0.0,45,2,0,0,0
rar_medicine:2653,9,0.7275365591049194,0,0.6863868832588196,0.12948808073997498,0.23076923076923078,0.03752960850161572,0.6863868832588196,36,1,0,1,0
rar_medicine:2661,10,0.4310624897480011,0,0.5717387199401855,0.12427620589733124,0.3,0.03759869759869759,0.0,45,1,0,0,0
rar_medicine:2662,9,0.27434393763542175,0,0.3543913960456848,0.08875240385532379,0.15384615384615385,0.030643943021393998,0.0,36,0,0,0,0
rar_medicine:2665,7,0.21093441545963287,0,0.5432547926902771,0.14532501995563507,0.21052631578947367,0.04601555135610863,0.0,21,1,0,0,0
rar_medicine:2666,11,0.40775805711746216,0,0.4753090441226959,0.09799487143754959,0.3,0.03986947328937563,0.0,55,0,0,0,0
rar_medicine:2672,10,0.48696374893188477,0,0.4652476906776428,0.14724227786064148,0.2,0.06359628646780348,0.0,45,0,0,0,0
rar_medicine:2676,10,0.7692983746528625,0,0.9193075895309448,0.32933861017227173,0.8,0.18255004255004256,0.0,45,7,2,0,0
rar_medicine:2677,8,0.24495908617973328,0,0.6889570951461792,0.2223614603281021,0.3333333333333333,0.09363871560770057,0.0,28,2,0,0,0
rar_medicine:2681,7,0.5803025960922241,0,0.5507510900497437,0.06467127799987793,0.3333333333333333,0.029156029156029155,0.0,21,1,0,0,0
rar_medicine:2682,9,0.2692265808582306,0,0.3615965247154236,0.11937795579433441,0.16666666666666666,0.05362527133360467,0.0,36,0,0,0,0
rar_medicine:2686,10,0.12702056765556335,0,0.8983615636825562,0.1451644003391266,0.5714285714285714,0.0666958549801687,0.0,45,2,1,0,0
rar_medicine:2687,9,0.0,0,0.32044491171836853,0.10021573305130005,0.15384615384615385,0.044416242655406744,0.05782543867826462,36,0,0,0,0
rar_medicine:2692,10,0.13841286301612854,0,0.4928949177265167,0.0783679410815239,0.2857142857142857,0.024107990774657445,0.0,45,0,0,0,0
rar_medicine:2696,10,0.3640648126602173,0,0.3376188278198242,0.13904641568660736,0.15384615384615385,0.0550551082904024,0.3363369405269623,45,0,0,0,0
rar_medicine:2697,7,0.5068145394325256,0,0.7260950803756714,0.1876295506954193,0.4444444444444444,0.07006908435479864,0.7260950803756714,21,1,1,1,1
rar_medicine:2698,11,0.503670334815979,0,0.5097106695175171,0.10085316002368927,0.2857142857142857,0.04368284825222624,0.0,55,1,0,0,0
